simID,repeatID,planting_pattern,c.clone_ID,c.clone_of_cultivar,c.clone_size,c.clone_location_x,c.clone_location_y,c.clone_avg_beevisits_stem,c.clone_fruitset_mean,c.clone_fruitset_std,c.clone_fruitsetII_mean,c.clone_fruitsetII_std,c.clone_fruitmass_mean,c.clone_seeds_mean,c.clone_seeds_std,c.clone_healthy_berries,c.clone_malformed_berries,c.clone_percent_malformed_berries,c.clone_pollen_accepted,c.clone_pollen_received
1,5,3,StrawberryClone40,1,0.03121445152258042,4.900000000000002,5.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone41,1,0.03121445152258042,4.900000000000002,6.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone42,1,0.03121445152258042,4.900000000000002,6.499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone43,1,0.03121445152258042,4.900000000000002,6.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone44,1,0.03121445152258042,4.900000000000002,7.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone45,1,0.03121445152258042,4.900000000000002,7.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone46,1,0.03121445152258042,4.900000000000002,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone47,1,0.03121445152258042,4.900000000000002,7.899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone48,1,0.03121445152258042,5.100000000000001,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone49,1,0.03121445152258042,5.100000000000001,1.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone50,1,0.03121445152258042,5.100000000000001,1.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone51,1,0.03121445152258042,5.100000000000001,1.9000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone52,1,0.03121445152258042,5.100000000000001,2.2999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone53,1,0.03121445152258042,5.100000000000001,2.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone54,1,0.03121445152258042,5.100000000000001,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone55,1,0.03121445152258042,5.100000000000001,3.0999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone56,1,0.03121445152258042,5.100000000000001,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone57,1,0.03121445152258042,5.100000000000001,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone58,1,0.03121445152258042,5.100000000000001,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone59,1,0.03121445152258042,5.100000000000001,4.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone60,1,0.03121445152258042,5.100000000000001,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone61,1,0.03121445152258042,5.100000000000001,4.900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone62,1,0.03121445152258042,5.100000000000001,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone63,1,0.03121445152258042,5.100000000000001,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone64,1,0.03121445152258042,5.100000000000001,5.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone65,1,0.03121445152258042,5.100000000000001,6.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone66,1,0.03121445152258042,5.100000000000001,6.499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone67,1,0.03121445152258042,5.100000000000001,6.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone68,1,0.03121445152258042,5.100000000000001,7.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone69,1,0.03121445152258042,5.100000000000001,7.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone70,1,0.03121445152258042,5.100000000000001,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone71,1,0.03121445152258042,5.100000000000001,7.899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone72,1,0.03121445152258042,5.300000000000001,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone73,1,0.03121445152258042,5.300000000000001,1.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone74,1,0.03121445152258042,5.300000000000001,1.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone75,1,0.03121445152258042,5.300000000000001,1.9000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone76,1,0.03121445152258042,5.300000000000001,2.2999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone77,1,0.03121445152258042,5.300000000000001,2.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone78,1,0.03121445152258042,5.300000000000001,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone79,1,0.03121445152258042,5.300000000000001,3.0999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone80,1,0.03121445152258042,5.300000000000001,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone81,1,0.03121445152258042,5.300000000000001,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone82,1,0.03121445152258042,5.300000000000001,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone83,1,0.03121445152258042,5.300000000000001,4.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone84,1,0.03121445152258042,5.300000000000001,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone85,1,0.03121445152258042,5.300000000000001,4.900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone86,1,0.03121445152258042,5.300000000000001,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone87,1,0.03121445152258042,5.300000000000001,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone88,1,0.03121445152258042,5.300000000000001,5.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone89,1,0.03121445152258042,5.300000000000001,6.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone90,1,0.03121445152258042,5.300000000000001,6.499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone91,1,0.03121445152258042,5.300000000000001,6.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone92,1,0.03121445152258042,5.300000000000001,7.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone93,1,0.03121445152258042,5.300000000000001,7.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone94,1,0.03121445152258042,5.300000000000001,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone95,1,0.03121445152258042,5.300000000000001,7.899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone96,1,0.03121445152258042,5.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone97,1,0.03121445152258042,5.5,1.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone98,1,0.03121445152258042,5.5,1.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone99,1,0.03121445152258042,5.5,1.9000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone100,1,0.03121445152258042,5.5,2.2999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone101,1,0.03121445152258042,5.5,2.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone102,1,0.03121445152258042,5.5,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone103,1,0.03121445152258042,5.5,3.0999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone104,1,0.03121445152258042,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone105,1,0.03121445152258042,5.5,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone106,1,0.03121445152258042,5.5,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone107,1,0.03121445152258042,5.5,4.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone108,1,0.03121445152258042,5.5,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone109,1,0.03121445152258042,5.5,4.900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone110,1,0.03121445152258042,5.5,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone111,1,0.03121445152258042,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone112,1,0.03121445152258042,5.5,5.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone113,1,0.03121445152258042,5.5,6.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone114,1,0.03121445152258042,5.5,6.499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone115,1,0.03121445152258042,5.5,6.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone116,1,0.03121445152258042,5.5,7.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone117,1,0.03121445152258042,5.5,7.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone118,1,0.03121445152258042,5.5,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone119,1,0.03121445152258042,5.5,7.899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone120,2,0.03121445152258042,5.700000000000002,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone121,2,0.03121445152258042,5.700000000000002,1.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone122,2,0.03121445152258042,5.700000000000002,1.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone123,2,0.03121445152258042,5.700000000000002,1.9000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone124,2,0.03121445152258042,5.700000000000002,2.2999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone125,2,0.03121445152258042,5.700000000000002,2.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone126,2,0.03121445152258042,5.700000000000002,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone127,2,0.03121445152258042,5.700000000000002,3.0999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone128,2,0.03121445152258042,5.700000000000002,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone129,2,0.03121445152258042,5.700000000000002,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone130,2,0.03121445152258042,5.700000000000002,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone131,2,0.03121445152258042,5.700000000000002,4.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone132,2,0.03121445152258042,5.700000000000002,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone133,2,0.03121445152258042,5.700000000000002,4.900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone134,2,0.03121445152258042,5.700000000000002,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone135,2,0.03121445152258042,5.700000000000002,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone136,2,0.03121445152258042,5.700000000000002,5.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone137,2,0.03121445152258042,5.700000000000002,6.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone138,2,0.03121445152258042,5.700000000000002,6.499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone139,2,0.03121445152258042,5.700000000000002,6.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone140,2,0.03121445152258042,5.700000000000002,7.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone141,2,0.03121445152258042,5.700000000000002,7.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone142,2,0.03121445152258042,5.700000000000002,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone143,2,0.03121445152258042,5.700000000000002,7.899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone144,2,0.03121445152258042,5.9,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone145,2,0.03121445152258042,5.9,1.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone146,2,0.03121445152258042,5.9,1.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone147,2,0.03121445152258042,5.9,1.9000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone148,2,0.03121445152258042,5.9,2.2999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone149,2,0.03121445152258042,5.9,2.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone150,2,0.03121445152258042,5.9,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone151,2,0.03121445152258042,5.9,3.0999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone152,2,0.03121445152258042,5.9,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone153,2,0.03121445152258042,5.9,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone154,2,0.03121445152258042,5.9,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone155,2,0.03121445152258042,5.9,4.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone156,2,0.03121445152258042,5.9,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone157,2,0.03121445152258042,5.9,4.900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone158,2,0.03121445152258042,5.9,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone159,2,0.03121445152258042,5.9,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone160,2,0.03121445152258042,5.9,5.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone161,2,0.03121445152258042,5.9,6.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone162,2,0.03121445152258042,5.9,6.499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone163,2,0.03121445152258042,5.9,6.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone164,2,0.03121445152258042,5.9,7.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone165,2,0.03121445152258042,5.9,7.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone166,2,0.03121445152258042,5.9,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone167,2,0.03121445152258042,5.9,7.899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone168,2,0.03121445152258042,6.100000000000001,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone169,2,0.03121445152258042,6.100000000000001,1.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone170,2,0.03121445152258042,6.100000000000001,1.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone171,2,0.03121445152258042,6.100000000000001,1.9000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone172,2,0.03121445152258042,6.100000000000001,2.2999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone173,2,0.03121445152258042,6.100000000000001,2.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone174,2,0.03121445152258042,6.100000000000001,2.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone175,2,0.03121445152258042,6.100000000000001,3.0999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone176,2,0.03121445152258042,6.100000000000001,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone177,2,0.03121445152258042,6.100000000000001,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone178,2,0.03121445152258042,6.100000000000001,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone179,2,0.03121445152258042,6.100000000000001,4.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone180,2,0.03121445152258042,6.100000000000001,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone181,2,0.03121445152258042,6.100000000000001,4.900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone182,2,0.03121445152258042,6.100000000000001,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone183,2,0.03121445152258042,6.100000000000001,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone184,2,0.03121445152258042,6.100000000000001,5.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone185,2,0.03121445152258042,6.100000000000001,6.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone186,2,0.03121445152258042,6.100000000000001,6.499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone187,2,0.03121445152258042,6.100000000000001,6.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone188,2,0.03121445152258042,6.100000000000001,7.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone189,2,0.03121445152258042,6.100000000000001,7.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone190,2,0.03121445152258042,6.100000000000001,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone191,2,0.03121445152258042,6.100000000000001,7.899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone192,2,0.03121445152258042,6.300000000000002,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone193,2,0.03121445152258042,6.300000000000002,1.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone194,2,0.03121445152258042,6.300000000000002,1.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,5,3,StrawberryClone195,2,0.03121445152258042,6.300000000000002,1.9000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
